CTY_CODE,CTY_NAME,GEN_VAL_MO,AIR_VAL_MO,AIR_WGT_MO,VES_VAL_MO,VES_WGT_MO,CNT_VAL_MO,CNT_WGT_MO,MONTH,SUMMARY_LVL,COMM_LVL,I_COMMODITY,YEAR
0022,OECD,7934,0,0,0,0,0,0,02,CGP,HS6,030488,2019
0022,OECD,0,0,0,0,0,0,0,03,CGP,HS6,030488,2019
0022,OECD,0,0,0,0,0,0,0,04,CGP,HS6,030488,2019
0022,OECD,0,0,0,0,0,0,0,05,CGP,HS6,030488,2019
0022,OECD,8919,0,0,0,0,0,0,06,CGP,HS6,030488,2019
0022,OECD,0,0,0,0,0,0,0,07,CGP,HS6,030488,2019
0022,OECD,0,0,0,0,0,0,0,08,CGP,HS6,030488,2019
0022,OECD,3931,0,0,3931,1100,3931,1100,09,CGP,HS6,030488,2019
0022,OECD,0,0,0,0,0,0,0,10,CGP,HS6,030488,2019
0022,OECD,22774,0,0,0,0,0,0,11,CGP,HS6,030488,2019
0022,OECD,7639,0,0,0,0,0,0,12,CGP,HS6,030488,2019
0022,OECD,18162024,157418,8334,11849911,998940,11849911,998940,01,CGP,HS6,030489,2019
0022,OECD,17759549,28928,3431,13389194,996616,13389194,996616,02,CGP,HS6,030489,2019
0022,OECD,21319109,106628,8575,15653883,1197037,15650011,1196877,03,CGP,HS6,030489,2019
0022,OECD,21775798,31439,2127,16972192,1328250,16972192,1328250,04,CGP,HS6,030489,2019
0022,OECD,20930548,71061,6041,17376630,1369029,17376630,1369029,05,CGP,HS6,030489,2019
0022,OECD,19698670,134510,7510,14359644,1055239,14356897,1054663,06,CGP,HS6,030489,2019
0022,OECD,25141217,65623,11540,19812501,1563768,19812501,1563768,07,CGP,HS6,030489,2019
0022,OECD,22795792,42293,5367,17375042,1430048,17375042,1430048,08,CGP,HS6,030489,2019
0022,OECD,18761723,65976,3560,14579410,1291603,14579410,1291603,09,CGP,HS6,030489,2019
0022,OECD,19309383,46169,3845,15423616,1190197,15423616,1190197,10,CGP,HS6,030489,2019
0022,OECD,18508031,9154,767,14936331,1206376,14936331,1206376,11,CGP,HS6,030489,2019
0022,OECD,14947918,25778,2201,12020183,875924,12020183,875924,12,CGP,HS6,030489,2019
0022,OECD,95882,0,0,95882,67389,95882,67389,01,CGP,HS6,030491,2019
0022,OECD,0,0,0,0,0,0,0,02,CGP,HS6,030491,2019
0022,OECD,0,0,0,0,0,0,0,03,CGP,HS6,030491,2019
0022,OECD,11920,0,0,11920,1923,11920,1923,04,CGP,HS6,030491,2019
0022,OECD,10178,0,0,10178,1452,10178,1452,05,CGP,HS6,030491,2019
0022,OECD,77892,0,0,77892,9546,77892,9546,06,CGP,HS6,030491,2019
0022,OECD,167510,0,0,167510,21232,167510,21232,07,CGP,HS6,030491,2019
0022,OECD,19500,0,0,19500,20570,19500,20570,08,CGP,HS6,030491,2019
0022,OECD,38463,0,0,38463,4706,38463,4706,09,CGP,HS6,030491,2019
0022,OECD,0,0,0,0,0,0,0,10,CGP,HS6,030491,2019
0022,OECD,0,0,0,0,0,0,0,11,CGP,HS6,030491,2019
0022,OECD,202851,0,0,202851,25957,202851,25957,12,CGP,HS6,030491,2019
0022,OECD,272157,0,0,272157,115700,272157,115700,01,CGP,HS6,030492,2019
0022,OECD,0,0,0,0,0,0,0,02,CGP,HS6,030492,2019
0022,OECD,375116,0,0,375116,17541,375116,17541,03,CGP,HS6,030492,2019
0022,OECD,535204,0,0,535204,25541,535204,25541,04,CGP,HS6,030492,2019
0022,OECD,247269,0,0,247269,8199,247269,8199,05,CGP,HS6,030492,2019
0022,OECD,293348,0,0,293348,9334,293348,9334,06,CGP,HS6,030492,2019
0022,OECD,0,0,0,0,0,0,0,07,CGP,HS6,030492,2019
0022,OECD,961910,0,0,961910,39302,961910,39302,08,CGP,HS6,030492,2019
0022,OECD,436290,0,0,436290,11926,436290,11926,09,CGP,HS6,030492,2019
0022,OECD,242409,0,0,242409,6308,242409,6308,10,CGP,HS6,030492,2019
0022,OECD,0,0,0,0,0,0,0,11,CGP,HS6,030492,2019
0022,OECD,58244,0,0,58244,2858,58244,2858,12,CGP,HS6,030492,2019
0022,OECD,61514,0,0,23701,12100,23701,12100,01,CGP,HS6,030495,2019
0022,OECD,90313,0,0,90313,24341,90313,24341,02,CGP,HS6,030495,2019
0022,OECD,0,0,0,0,0,0,0,03,CGP,HS6,030495,2019
0022,OECD,0,0,0,0,0,0,0,04,CGP,HS6,030495,2019
0022,OECD,17311,0,0,13167,6586,13167,6586,05,CGP,HS6,030495,2019
0022,OECD,128069,0,0,100052,46705,100052,46705,06,CGP,HS6,030495,2019
0022,OECD,68546,0,0,55302,27507,55302,27507,07,CGP,HS6,030495,2019
0022,OECD,49385,0,0,28968,14489,28968,14489,08,CGP,HS6,030495,2019
0022,OECD,56666,0,0,43251,19984,43251,19984,09,CGP,HS6,030495,2019
0022,OECD,54133,0,0,15800,7903,15800,7903,10,CGP,HS6,030495,2019
0022,OECD,12618,0,0,0,0,0,0,11,CGP,HS6,030495,2019
0022,OECD,0,0,0,0,0,0,0,12,CGP,HS6,030495,2019
0022,OECD,180801,0,0,4254,408,4254,408,01,CGP,HS6,030499,2019
0022,OECD,401798,104644,15432,94270,21858,94270,21858,02,CGP,HS6,030499,2019
0022,OECD,232419,14804,2378,158493,14494,158493,14494,03,CGP,HS6,030499,2019
0022,OECD,117811,12485,2268,12528,2913,12528,2913,04,CGP,HS6,030499,2019
0022,OECD,188290,0,0,125177,32188,125177,32188,05,CGP,HS6,030499,2019
0022,OECD,304286,2450,253,269703,68318,269703,68318,06,CGP,HS6,030499,2019
0022,OECD,463737,0,0,357566,103924,357566,103924,07,CGP,HS6,030499,2019
0022,OECD,184590,0,0,57999,7119,57999,7119,08,CGP,HS6,030499,2019
0022,OECD,248969,0,0,146226,24207,146226,24207,09,CGP,HS6,030499,2019
0022,OECD,176081,6843,562,44168,5332,44168,5332,10,CGP,HS6,030499,2019
0022,OECD,113545,0,0,67870,7929,67870,7929,11,CGP,HS6,030499,2019
0022,OECD,442880,6529,117,257796,69790,257796,69790,12,CGP,HS6,030499,2019
0022,OECD,7583,0,0,7583,295,7583,295,01,CGP,HS6,030510,2019
0022,OECD,88611,0,0,88611,4455,72000,2540,02,CGP,HS6,030510,2019
0022,OECD,33676,10388,494,23288,1659,13615,525,03,CGP,HS6,030510,2019
0022,OECD,135474,66226,2430,69248,2808,64195,2241,04,CGP,HS6,030510,2019
0022,OECD,56371,15383,958,40988,6285,25220,4476,05,CGP,HS6,030510,2019
0022,OECD,18560,0,0,18560,782,18560,782,06,CGP,HS6,030510,2019
0022,OECD,140906,2142,136,111788,5239,99783,3594,07,CGP,HS6,030510,2019
0022,OECD,3871,0,0,3871,56,3871,56,08,CGP,HS6,030510,2019
0022,OECD,43041,29208,950,13833,1132,0,0,09,CGP,HS6,030510,2019
0022,OECD,156893,0,0,156893,6511,156893,6511,10,CGP,HS6,030510,2019
0022,OECD,22055,0,0,22055,2490,0,0,11,CGP,HS6,030510,2019
0022,OECD,31036,16470,1051,14566,1775,14566,1775,12,CGP,HS6,030510,2019
0022,OECD,204175,4202,88,192866,35569,192866,35569,01,CGP,HS6,030520,2019
0022,OECD,84426,45649,3793,38777,4215,38777,4215,02,CGP,HS6,030520,2019
0022,OECD,334814,9380,103,300831,52908,300831,52908,03,CGP,HS6,030520,2019
0022,OECD,167799,7842,130,127952,7095,127952,7095,04,CGP,HS6,030520,2019
0022,OECD,251986,0,0,251986,33895,251986,33895,05,CGP,HS6,030520,2019
0022,OECD,102747,19243,721,37179,1362,37179,1362,06,CGP,HS6,030520,2019
0022,OECD,327376,18839,311,279945,49007,255445,48404,07,CGP,HS6,030520,2019
0022,OECD,465215,2695,27,446652,39679,446652,39679,08,CGP,HS6,030520,2019
0022,OECD,281939,26795,660,135655,19343,135655,19343,09,CGP,HS6,030520,2019
0022,OECD,148364,28536,1196,73741,6469,73741,6469,10,CGP,HS6,030520,2019
0022,OECD,148600,12321,393,136279,26680,136279,26680,11,CGP,HS6,030520,2019
0022,OECD,44796,19037,637,25759,2088,25759,2088,12,CGP,HS6,030520,2019
0022,OECD,15500,15500,640,0,0,0,0,04,CGP,HS6,030531,2019
0022,OECD,89400,89400,3840,0,0,0,0,05,CGP,HS6,030531,2019
0022,OECD,48022,48022,11095,0,0,0,0,06,CGP,HS6,030531,2019
0022,OECD,0,0,0,0,0,0,0,07,CGP,HS6,030531,2019
0022,OECD,0,0,0,0,0,0,0,08,CGP,HS6,030531,2019
0022,OECD,2923,0,0,0,0,0,0,09,CGP,HS6,030531,2019
0022,OECD,20484,20484,9446,0,0,0,0,10,CGP,HS6,030531,2019
0022,OECD,7975,0,0,7975,2004,7975,2004,11,CGP,HS6,030531,2019
0022,OECD,129893,47625,2070,82268,5609,82268,5609,12,CGP,HS6,030531,2019
0022,OECD,600868,0,0,341979,17451,341979,17451,01,CGP,HS6,030532,2019
0022,OECD,645092,0,0,155846,12888,155846,12888,02,CGP,HS6,030532,2019
0022,OECD,1104093,0,0,474125,39678,474125,39678,03,CGP,HS6,030532,2019
0022,OECD,733024,0,0,232300,27410,232300,27410,04,CGP,HS6,030532,2019
